"","HS.Code","HS.Code_6","CE.CD","CO","SITC_1","HS.Code_2","Office","Reg.Ref","Reg..Date","Type","CP4","CP3","Declarant","Con_cod","Con...Exp.name","Shipper...Buyer.name","Itm..","SITC","PRF","Goods.Comm..Dsc.1","Goods.Comm..Dsc.","Wgt..Gross","Wgt..Net","Pkg..","Pkg..type","Supp.Qty","Supp","TOD","Stat..Value","IMD","VAT","IEX","DEX","EXD","OED","RawDataRowID","HS.Code_4","SITC_3","Year","Month","Day","Mode.of.Transport","HS.Section","SITC.description","IMPORT.CTY.CD","CTY_Origin","IMPORT.COUNTRY","IMPORT.REGION","IMPORT.REG.","IMPORT.PARTNER.COUNTRIES","CTY_Dest","EXPORT.CTY.CD","EXPORT.COUNTRY","EXPORT.REGION","EXPORT.REG.","EXPORT.PARTNER.COUNTRIES","TAR_ALL","TAR_DSC","Principle.Exports","Principle.ReExports","Principle.Imports","Classifications.Combined","Unit.Qty","Import.Duty.Rate","BEC4","Description","CommodityType","Unhealthy.Focus.Food.Category","Food.sub.category","Product"
"1143","18061000",180610,"FJ","FJ",0,18,"VSEA","2021 / C / 8153",2021-12-22,"IM / 4",4000,0,357386,"141057","PUNJAS (VANUATU) LTD
","PUNJAS LTD 
",16,73.1,NA,"Cocoa powder, containing added sugar or other sweetening matter","COCOA PWDER","240","240","0","Various, ie. ","60","NMB","FOB",249426,"49,885.00","44,895.00","0",0,0,0,12533,1806,73,2021,"December",22,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Cocoa powder, containing added sugar or other sweetening matter","Cocoa powder, containing added sugar or other sweetening matter","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"1144","18061000",180610,"FR","FR",0,18,"VSEA","2021 / C / 8483",2021-12-29,"IM / 4",4000,0,803753,"161824","BOUCHERIE TRAVERSO ","GEPROCOR
",27,73.1,NA,"Cocoa powder, containing added sugar or other sweetening matter","BANANIA PETIT DE JEUNER 400G","21.2","21.2","0","Unpacked or ","24","NMB","FOB",6784,"1,355.00","1,220.00","0",0,0,0,14926,1806,73,2021,"December",29,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FR","FR","FRANCE","EUROPE",4,"FRANCE","FR","FR","FRANCE","EUROPE",4,"FRANCE","Cocoa powder, containing added sugar or other sweetening matter","Cocoa powder, containing added sugar or other sweetening matter","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"1145","18061000",180610,"FR","FR",0,18,"VSEA","2021 / C / 8500",2021-12-30,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","SOGEDIAL EXPLOITATION
",4,73.1,NA,"Cocoa powder, containing added sugar or other sweetening matter","COCOA POWDER 255G-2KG","281.2","281.2","52","Cartons","281.2","NMB","FOB",136629,"27,325.00","24,595.00","0",0,0,0,15478,1806,73,2021,"December",30,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FR","FR","FRANCE","EUROPE",4,"FRANCE","FR","FR","FRANCE","EUROPE",4,"FRANCE","Cocoa powder, containing added sugar or other sweetening matter","Cocoa powder, containing added sugar or other sweetening matter","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"1146","18061000",180610,"MY","MY",0,18,"SSEA","2021 / C / 1968",2021-12-22,"IM / 4",4000,0,266664,"801782","LO YING CHEE
","SM IMPORT & EXPORT SDN ",15,73.1,NA,"Cocoa powder, containing added sugar or other sweetening matter","MILO 3 IN 1","80","80","0","Enclosure; ","4,320.00","NMB","FOB",82442,"16,490.00","14,840.00","0",0,0,0,2447,1806,73,2021,"December",22,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","Cocoa powder, containing added sugar or other sweetening matter","Cocoa powder, containing added sugar or other sweetening matter","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"1147","18061000",180610,"FJ","FJ",0,18,"VSEA","2021 / C / 7962",2021-12-20,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","CJ PATEL (PACIFIC) LTD
",4,73.1,NA,"Cocoa powder, containing added sugar or other sweetening matter","MILO ACTIV-GO 33G - 1.5KG","5,489.53","5,489.53","610","Cartons","5,489.53","NMB","FOB",2863723,"572,745.00","515,470.00","0",0,0,0,11256,1806,73,2021,"December",20,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Cocoa powder, containing added sugar or other sweetening matter","Cocoa powder, containing added sugar or other sweetening matter","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"1148","18061000",180610,"NC","NC",0,18,"VAIR","2021 / C / 8235",2021-12-07,"IM / 4",4000,0,201832,"278094","GENETA MATAN MOLWAI
","MOINDOU GUILAINE
",8,73.1,NA,"Cocoa powder, containing added sugar or other sweetening matter","MILO","0.5","0.5","0","Enclosure; ","1","NMB","FOB",843,"170","150","0",0,0,0,3534,1806,73,2021,"December",7,"AIR","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NC","NC","NEW CALEDONIA","OCEANIA",5,"NEW CALEDONIA","NC","NC","NEW CALEDONIA","OCEANIA",5,"NEW CALEDONIA","Cocoa powder, containing added sugar or other sweetening matter","Cocoa powder, containing added sugar or other sweetening matter","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"1149","18061000",180610,"NC","NC",0,18,"VSEA","2021 / C / 8512",2021-12-30,"IM / 4",4000,0,803753,"399881","LE FOURNIL DE VILA
","SERDIS CENTRE DE GROS
",6,73.1,NA,"Cocoa powder, containing added sugar or other sweetening matter","CACAO POUDRE","81.74","81.74","0","Unpacked or ","6","NMB","FOB",36829,"7,365.00","6,630.00","0",0,0,0,15573,1806,73,2021,"December",30,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NC","NC","NEW CALEDONIA","OCEANIA",5,"NEW CALEDONIA","NC","NC","NEW CALEDONIA","OCEANIA",5,"NEW CALEDONIA","Cocoa powder, containing added sugar or other sweetening matter","Cocoa powder, containing added sugar or other sweetening matter","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"1150","18061000",180610,"FJ","FJ",0,18,"SSEA","2021 / C / 1941",2021-12-20,"IM / 4",4000,0,266664,"141057","PUNJAS (VANUATU) LTD
","PUNJAS PTE LIMITED
",20,73.1,NA,"Cocoa powder, containing added sugar or other sweetening matter","COCOA POWDER","80","80","0","Enclosure; ","400","NMB","FOB",83545,"16,710.00","15,040.00","0",0,0,0,2118,1806,73,2021,"December",20,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Cocoa powder, containing added sugar or other sweetening matter","Cocoa powder, containing added sugar or other sweetening matter","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"1151","18061000",180610,"NC","NC",0,18,"VAIR","2021 / C / 8591",2021-12-17,"IM / 4",4000,0,201832,"47709","AURELIE ZORA ANDENG
","TITI KASITO
",3,73.1,NA,"Cocoa powder, containing added sugar or other sweetening matter","MILO","2","2","0","Enclosure; ","1","NMB","FOB",1346,"270","240","0",0,0,0,4880,1806,73,2021,"December",17,"AIR","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NC","NC","NEW CALEDONIA","OCEANIA",5,"NEW CALEDONIA","NC","NC","NEW CALEDONIA","OCEANIA",5,"NEW CALEDONIA","Cocoa powder, containing added sugar or other sweetening matter","Cocoa powder, containing added sugar or other sweetening matter","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"1152","18061000",180610,"PH","PH",0,18,"VSEA","2021 / C / 7804",2021-12-15,"IM / 4",4000,0,221977,"402293","PAYLESS SHOPPING
","I XPORT WORLDWIDE CO; ",10,73.1,NA,"Cocoa powder, containing added sugar or other sweetening matter","MILO ACTIGEN HIGH MALT","1","1","0","Enclosure; ","50","NMB","FOB",233370,"46,675.00","42,005.00","0",0,0,0,10335,1806,73,2021,"December",15,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","Cocoa powder, containing added sugar or other sweetening matter","Cocoa powder, containing added sugar or other sweetening matter","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"1153","18061000",180610,"MY","MY",0,18,"SSEA","2021 / C / 1864",2021-12-07,"IM / 4",4000,0,266664,"129635","DAMING STORE
","WHS WHOLESALERS SDN ",1,73.1,NA,"Cocoa powder, containing added sugar or other sweetening matter","MILO","662.16","662.16","3,606","Cartons","130","NMB","FOB",298736,"59,745.00","53,770.00","0",0,0,0,942,1806,73,2021,"December",7,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","Cocoa powder, containing added sugar or other sweetening matter","Cocoa powder, containing added sugar or other sweetening matter","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"1154","18062000",180620,"AU","AU",0,18,"VSEA","2021 / C / 8403",2021-12-29,"IM / 4",4000,10,803753,"103965","SWITI LTD
","ELLE BEE EXPORT PTY LTD
",3,73.2,NA,"Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid,","ECMA DIPPING CHOCO","2,645.00","2,645.00","0","Unpacked or ","200","NMB","FOB",1555530,"0","233,330.00","0",0,0,0,14255,1806,73,2021,"December",29,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid,","Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid,","Other products","Other products ","Other Imports","Other products ","NMB","20",121,"Intermediate goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1155","18062000",180620,"NC","NC",0,18,"VSEA","2021 / C / 8512",2021-12-30,"IM / 4",4000,0,803753,"399881","LE FOURNIL DE VILA
","SERDIS CENTRE DE GROS
",7,73.2,NA,"Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid,","COU.RENO FONDENTE PALETS 58%","1,905.62","1,905.62","0","Unpacked or ","120","NMB","FOB",858639,"171,730.00","154,555.00","0",0,0,0,15574,1806,73,2021,"December",30,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NC","NC","NEW CALEDONIA","OCEANIA",5,"NEW CALEDONIA","NC","NC","NEW CALEDONIA","OCEANIA",5,"NEW CALEDONIA","Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid,","Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid,","Other products","Other products ","Other Imports","Other products ","NMB","20",121,"Intermediate goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1156","18062000",180620,"NZ","NZ",0,18,"SSEA","2021 / C / 1996",2021-12-23,"IM / 4",4000,0,266664,"101035","LUGANVILLE STATIONERY
","OFFICE MAX 
",1,73.2,NA,"Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid,","MILO PROMO KITS","57","57","977","Cartons","57","NMB","FOB",15788,"3,160.00","2,840.00","0",0,0,0,2585,1806,73,2021,"December",23,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid,","Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid,","Other products","Other products ","Other Imports","Other products ","NMB","20",121,"Intermediate goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1157","18062000",180620,"CN","CN",0,18,"VSEA","2021 / C / 8341",2021-12-28,"IM / 4",4000,0,204718,"437330","DREAM HOUSE
","HAOXING INDUSTRY LTD",43,73.2,NA,"Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid,","CHOCOLATE","127.13","127","0","Enclosure; ","15","NMB","CIF",16280,"3,255.00","2,930.00","0",0,0,0,13848,1806,73,2021,"December",28,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid,","Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid,","Other products","Other products ","Other Imports","Other products ","NMB","20",121,"Intermediate goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1158","18063100",180631,"US","US",0,18,"VSEA","2021 / C / 8387",2021-12-29,"IM / 4",4000,0,357386,"103006","HEALTHWISE PHARMACY
","UNFI
",13,73.3,NA,"Filled","CHOCOLATE FILLEDED","12","12","0","Unpacked or ","12","NMB","FOB",64650,"12,930.00","11,635.00","0",0,0,0,14183,1806,73,2021,"December",29,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","US","US","UNITED STATES OF AMERICA","AMERICAS",2,"UNITED STATES OF AMERICA","US","US","UNITED STATES OF AMERICA","AMERICAS",2,"UNITED STATES OF AMERICA","Filled","Filled","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"1159","18063200",180632,"AU","AU",0,18,"SSEA","2021 / C / 1845",2021-12-06,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","WOOLWORTHS GROUP ",5,73.3,NA,"Not filled","PLAIN CHOCOLATE","118","118","0","Enclosure; ","480","NMB","FOB",81744,"16,350.00","14,715.00","0",0,0,0,689,1806,73,2021,"December",6,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Not filled","Not filled","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"1160","18069000",180690,"VR","CH",0,18,"VILA","2021 / C / 1552",2021-12-13,"IM / 4",4071,210,803753,"100395","PARIS SHOPPING
","VARIOUS SUPPLIERS",5,73.9,NA,"Other","CREAT ROCHER LAIT 150G","4.25","4.25","22","Unpacked or ","22","NMB","CIF",12977,"0","0","0",0,0,0,5910,1806,73,2021,"December",13,"OTHER","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","CH","CH","SWITZERLAND","EUROPE",4,"OTHERS","VR","VR","VARIOUS","VARIOUS",6,"OTHERS","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1161","18069000",180690,"AU","AU",0,18,"SSEA","2021 / C / 1957",2021-12-22,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","HENRY CUMINES PTY. LTD
",18,73.9,NA,"Other","NUTELLA","148","148","0","Enclosure; ","1,020.00","NMB","FOB",128718,"25,745.00","23,170.00","0",0,0,0,2247,1806,73,2021,"December",22,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1162","18069000",180690,"NC","NC",0,18,"SAIR","2021 / C / 128",2021-12-06,"IM / 4",4000,0,803753,"279134","LORDANE MAKONO
","MAKONO GWENOLITA
",5,73.9,NA,"Other","NESCAFE MILO 1.8KG","1.17","1.17","0","Cartons","1.8","NMB","CFR",2813,"565","505","0",0,0,0,10,1806,73,2021,"December",6,"AIR","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NC","NC","NEW CALEDONIA","OCEANIA",5,"NEW CALEDONIA","NC","NC","NEW CALEDONIA","OCEANIA",5,"NEW CALEDONIA","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1163","18069000",180690,"NZ","NZ",0,18,"SSEA","2021 / C / 1946",2021-12-21,"IM / 4",4000,0,266664,"802611","SUNSHINE SHOPPING ","FRESHA EXPORT LIMITED
",24,73.9,NA,"Other","HAZELNUT TWIST","192","192","0","Enclosure; ","480","NMB","FOB",74876,"14,975.00","13,480.00","0",0,0,0,2173,1806,73,2021,"December",21,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1164","18069000",180690,"AU","AU",0,18,"VSEA","2021 / C / 7663",2021-12-03,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","WOOLWORTHS GROUP ",8,73.9,NA,"Other","CHOCOLATE 200G","546.93","546.93","50","Cartons","546.93","NMB","FOB",112872,"22,575.00","20,315.00","0",0,0,0,8815,1806,73,2021,"December",3,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1165","18069000",180690,"VR","VR",0,18,"VILA","2021 / C / 1610",2021-12-20,"IM / 4",4071,0,803753,"100395","PARIS SHOPPING
","VARIOUS SUPPLIERS",9,73.9,NA,"Other","HALF ITEM REF # 6","99.92","99.92","218","Unpacked or ","218","NMB","CIF",133167,"26,635.00","23,970.00","0",0,0,0,6895,1806,73,2021,"December",20,"OTHER","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","VR","VR","VARIOUS","VARIOUS",6,"OTHERS","VR","VR","VARIOUS","VARIOUS",6,"OTHERS","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1166","18069000",180690,"NZ","NZ",0,18,"SSEA","2021 / C / 1946",2021-12-21,"IM / 4",4000,0,266664,"802611","SUNSHINE SHOPPING ","FRESHA EXPORT LIMITED
",5,73.9,NA,"Other","CHOCOLATE","133.78","133.78","0","Enclosure; ","670","NMB","FOB",80433,"16,085.00","14,480.00","0",0,0,0,2153,1806,73,2021,"December",21,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1167","18069000",180690,"VR","VR",0,18,"VILA","2021 / C / 1610",2021-12-20,"IM / 4",4071,0,803753,"100395","PARIS SHOPPING
","VARIOUS SUPPLIERS",7,73.9,NA,"Other","HALF ITEM REF # 6","27","27","104","Unpacked or ","104","NMB","CIF",63668,"12,735.00","11,460.00","0",0,0,0,6893,1806,73,2021,"December",20,"OTHER","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","VR","VR","VARIOUS","VARIOUS",6,"OTHERS","VR","VR","VARIOUS","VARIOUS",6,"OTHERS","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1168","18069000",180690,"AU","AU",0,18,"SSEA","2021 / C / 1846",2021-12-06,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","GEOFFREY HUGHES ",1,73.9,NA,"Other","SWEETS","14","14","37","Cartons","144","NMB","FOB",25506,"5,100.00","4,590.00","0",0,0,0,745,1806,73,2021,"December",6,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1169","18069000",180690,"AU","AU",0,18,"VSEA","2021 / C / 8225",2021-12-23,"IM / 4",4000,0,803753,"236821","YAIR TENDLER
","VARIOUS SUPPLIERS
",2,73.9,NA,"Other","LOTTE KOALAS MARCH CHOCOLATE","2.85","2.85","0","Unpacked or ","54","NMB","FOB",7047,"1,410.00","1,270.00","0",0,0,0,12809,1806,73,2021,"December",23,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1170","18069000",180690,"NZ","NZ",0,18,"VAIR","2021 / C / 8434",2021-12-13,"IM / 4",4000,270,444815,"359065","LAW PARTNERS
","MAP PROJECTS LIMITED
",1,73.9,NA,"Other","CHOCOLATE BARS","0.04","0.04","1","Various, ie. ","2","NMB","FOB",663,"0","0","0",0,0,0,4308,1806,73,2021,"December",13,"AIR","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1171","18069000",180690,"AU","AU",0,18,"VAIR","2021 / C / 8487",2021-12-15,"IM / 4",4000,0,803753,"215510","CHARLOTTE HENIN
","THE ",2,73.9,NA,"Other","WITORS MILK CHOCOLATE SANTAS","2.08","2.08","0","Unpacked or ","1","NMB","FOB",8304,"1,660.00","1,495.00","0",0,0,0,4450,1806,73,2021,"December",15,"AIR","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1172","18069000",180690,"NZ","NZ",0,18,"VSEA","2021 / C / 8108",2021-12-22,"IM / 4",4000,0,803753,"494133","INFLUENCE BIO CONCEPT
","VARIOUS SUPPLIERS
",16,73.9,NA,"Other","ENLIVENED CACAO DRINKS","11.79","11.79","0","Unpacked or ","6","NMB","FOB",19465,"3,895.00","3,505.00","0",0,0,0,12278,1806,73,2021,"December",22,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1173","18069000",180690,"AU","AU",0,18,"VSEA","2021 / C / 7639",2021-12-02,"IM / 4",4000,0,100955,"100955","THE DRUG STORE
","METCASH FOOD & ",6,73.9,NA,"Other","OTHER MILO","16.16","16.16","0","Enclosure; ","16","NMB","FOB",22324,"4,465.00","4,020.00","0",0,0,0,8525,1806,73,2021,"December",2,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1174","18069000",180690,"FR","FR",0,18,"VSEA","2021 / C / 8483",2021-12-29,"IM / 4",4000,0,803753,"161824","BOUCHERIE TRAVERSO ","GEPROCOR
",28,73.9,NA,"Other","NUTELLA PATE A TARTINER","96.8","96.8","0","Unpacked or ","78","NMB","FOB",30977,"6,195.00","5,575.00","0",0,0,0,14927,1806,73,2021,"December",29,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FR","FR","FRANCE","EUROPE",4,"FRANCE","FR","FR","FRANCE","EUROPE",4,"FRANCE","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB","20",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
