"HS.Code","HS.Code_6","CE.CD","CO","SITC_1","HS.Code_2","Office","Reg.Ref","Reg..Date","Type","CP4","CP3","Declarant","Con_cod","Con...Exp.name","Shipper...Buyer.name","Itm..","SITC","PRF","Goods.Comm..Dsc.1","Goods.Comm..Dsc.","Wgt..Gross","Wgt..Net","Pkg..","Pkg..type","Supp.Qty","Supp","TOD","Stat..Value","IMD","VAT","IEX","DEX","EXD","OED","ITEM.INSURANCE","FREIGHT","RawDataRowID","HS.Code_4","SITC_3","Year","Month","Day","Mode.of.Transport","HS.Section","SITC.description","IMPORT.CTY.CD","CTY_Origin","IMPORT.COUNTRY","IMPORT.REGION","IMPORT.REG.","IMPORT.PARTNER.COUNTRIES","CTY_Dest","EXPORT.CTY.CD","EXPORT.COUNTRY","EXPORT.REGION","EXPORT.REG.","EXPORT.PARTNER.COUNTRIES","TAR_ALL","TAR_DSC","Principle.Exports","Principle.ReExports","Principle.Imports","Classifications.Combined","Unit.Qty","Import.Duty.Rate","X","X.1","BEC4","Description","CommodityType","Unhealthy.Focus.Food.Category","Food.sub.category","Product"
"19053100",190531,"FJ","FJ",0,19,"VSEA","2024 / C / 9639",NA,"IM / 4",4000,0,437811,"437811","CHUAN STORE
","FMF  FOODS LTD
",3,48.42,"MSG","Sweet biscuits","SWEET BISCUIT","22,024.00","16,109.40","3,151","Cartons","16,109.40","KGM","FOB",6194884,"0","929,235.00","0",0,"0",0,0,497230,171,1905,48,2024,"December",27,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"FJ","FJ",0,19,"SSEA","2024 / C / 2293",NA,"IM / 4",4000,0,105091,"105091","LO SIN CHIAO
","FMF FOODS LTD
",5,48.42,"MSG","Sweet biscuits","SWEET BISCUITS","8,920.00","5,255.00","1,093","Cartons","5,255.00","KGM","FOB",1960391,"0","294,060.00","0",0,"0",0,0,186231,628,1905,48,2024,"December",3,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"CN","CN",0,19,"SSEA","2024 / C / 2346",NA,"IM / 4",4000,0,266664,"809072-01","VALIANT LEUNG STORE
","N.G. OVERSEAS TRADING ",11,48.42,NA,"Sweet biscuits","BISCUITS","0.36","0.36","0","Enclosure; ","0.36","KGM","CIF",170,"15","30","0",0,"0",0,1,10,11893,1905,48,2024,"December",5,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"US","US",0,19,"VAIR","2024 / C / 10118",NA,"IM / 4",4000,38,295585,"345150","MICHAEL JOSLIN
","ACCESS USA SHIPPING
",1,48.42,NA,"Sweet biscuits","COOKIE BISCUIT","0.3","0.3","1","Various, ie. ","2","KGM","DDP",3033,"0","0","0",0,"0",0,0,0,10128,1905,48,2024,"December",10,"AIR","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","US","US","UNITED STATES OF AMERICA","AMERICAS",2,"UNITED STATES OF AMERICA","US","US","UNITED STATES OF AMERICA","AMERICAS",2,"UNITED STATES OF AMERICA","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"PH","PH",0,19,"SSEA","2024 / C / 2335",NA,"IM / 4",4000,0,266664,"102919","C LO WHOLESALE & ","ALRAINE TRADING 
",3,48.42,NA,"Sweet biscuits","SWEET BISCUITS","114","114","0","Enclosure; ","114","KGM","FOB",83591,"8,360.00","13,795.00","0",0,"0",0,448,22773,3136,1905,48,2024,"December",4,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"FR","FR",0,19,"VSEA","2024 / C / 9222",NA,"IM / 4",4000,0,803753,"161824","BOUCHERIE TRAVERSO ","GEPROCOR 
",47,48.42,NA,"Sweet biscuits","BALCONI 10 MIX MAX 350G","929.51","929.51","0","Unpacked or ","929.51","KGM","FOB",420175,"42,020.00","69,330.00","0",0,"0",0,0,92256,1401,1905,48,2024,"December",4,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FR","FR","FRANCE","EUROPE",4,"FRANCE","FR","FR","FRANCE","EUROPE",4,"FRANCE","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"AU","AU",0,19,"VSEA","2024 / C / 9532",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","ARNOTT'S BISCUITS ",1,48.42,NA,"Sweet biscuits","SWEET BISCUITS","3,398.64","3,398.64","656","Cartons","3,398.64","KGM","FOB",2305292,"230,530.00","380,375.00","0",0,"0",0,4027,202304,515,1905,48,2024,"December",16,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"FJ","FJ",0,19,"SSEA","2024 / C / 2368",NA,"IM / 4",4000,0,266664,"141057","PUNJAS (VANUATU) LTD
","PUNJAS PTE LIMITED
",20,48.42,"MSG","Sweet biscuits","PUNJAS  MILK  ARROWROOT","260","260","0","Enclosure; ","260","KGM","FOB",85862,"0","12,880.00","0",0,"0",0,851,5968,3104,1905,48,2024,"December",6,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"FJ","FJ",0,19,"SSEA","2024 / C / 2293",NA,"IM / 4",4000,0,105091,"105091","LO SIN CHIAO
","FMF FOODS LTD
",2,48.42,"MSG","Sweet biscuits","SWEET BISCUITS","92","72","20","Cartons","72","KGM","FOB",25488,"0","3,825.00","0",0,"0",0,0,2421,6661,1905,48,2024,"December",3,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"VN","VN",0,19,"SSEA","2024 / C / 2456",NA,"IM / 4",4000,0,105091,"105091","LO SIN CHIAO
","TIGER COPPER COMPANY ",1,48.42,NA,"Sweet biscuits","SWEET BISCUIT","600","408","200","Cartons","408","KGM","CFR",120640,"12,065.00","19,905.00","0",0,"0",0,0,0,2613,1905,48,2024,"December",27,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","VN","VN","VIET NAM","ASIA",3,"OTHERS","VN","VN","VIET NAM","ASIA",3,"OTHERS","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"CN","CN",0,19,"VSEA","2024 / C / 9460",NA,"IM / 4",4000,0,221977,"315441","LAO LI STORE
","SHENZHEN KAIXINHUI CO.,",76,48.42,NA,"Sweet biscuits","BISCUITS","1","1","0","Enclosure; ","1","KGM","FOB",39319,"3,930.00","6,485.00","0",0,"0",0,0,18044,4500,1905,48,2024,"December",16,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"CN","CN",0,19,"SSEA","2024 / C / 2388",NA,"IM / 4",4000,0,266664,"801782","LO YING CHEE
","N.G. OVERSEAS TRADING ",14,48.42,NA,"Sweet biscuits","SWEET BISCUITS","8","8","0","Enclosure; ","8","KGM","CIF",299,"30","50","0",0,"0",0,0,0,11790,1905,48,2024,"December",10,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"FJ","FJ",0,19,"SSEA","2024 / C / 2293",NA,"IM / 4",4000,0,105091,"105091","LO SIN CHIAO
","FMF FOODS LTD
",8,48.42,"MSG","Sweet biscuits","SWEET BISCUIT","6,051.00","3,076.00","856","Cartons","3,076.00","KGM","FOB",1203785,"0","180,570.00","0",0,"0",0,0,114356,822,1905,48,2024,"December",3,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"US","US",0,19,"VAIR","2024 / C / 10119",NA,"IM / 4",4000,38,295585,"345150","MICHAEL JOSLIN
","ACCESS USA SHIPPING
",7,48.42,NA,"Sweet biscuits","COOKIES","0.38","0.38","0","Enclosure; ","2","KGM","DDP",4763,"0","0","0",0,"0",0,0,0,9474,1905,48,2024,"December",10,"AIR","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","US","US","UNITED STATES OF AMERICA","AMERICAS",2,"UNITED STATES OF AMERICA","US","US","UNITED STATES OF AMERICA","AMERICAS",2,"UNITED STATES OF AMERICA","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"FJ","FJ",0,19,"VSEA","2024 / C / 9608",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","FMF FOODS LIMITED
",5,48.42,"MSG","Sweet biscuits","SWEET BISCUITS","5,039.35","5,039.35","326","Cartons","5,039.35","KGM","FOB",652358,"0","97,855.00","0",0,"0",0,1140,50707,1133,1905,48,2024,"December",24,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"FR","GB",0,19,"VSEA","2024 / C / 9222",NA,"IM / 4",4000,0,803753,"161824","BOUCHERIE TRAVERSO ","GEPROCOR 
",115,48.42,NA,"Sweet biscuits","WALKE SABLE PB SHORTBREAD 200G","18.41","18.41","0","Unpacked or ","18.41","KGM","FOB",8322,"830","1,375.00","0",0,"0",0,0,1827,8635,1905,48,2024,"December",4,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","GB","GB","UNITED KINGDOM","EUROPE",4,"UNITED KINGDOM","FR","FR","FRANCE","EUROPE",4,"FRANCE","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"HK","CN",0,19,"SSEA","2024 / C / 2301",NA,"IM / 4",4000,0,105091,"105091","LO SIN CHIAO
","N.G. OVERSEAS TRADING ",4,48.42,NA,"Sweet biscuits","SWEET BISCUIT","8","1","1","Cartons","1","KGM","CIF",896,"90","150","0",0,"0",0,0,0,11384,1905,48,2024,"December",3,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","HK","HK","HONG KONG","ASIA",3,"HONG KONG","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"NZ","NZ",0,19,"SSEA","2024 / C / 2442",NA,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","WOOLWORTHS GROUP ",4,48.42,NA,"Sweet biscuits","SWEET BISCUIT","914","914","0","Enclosure; ","914","KGM","FOB",328922,"32,890.00","54,270.00","0",0,"0",0,2354,19519,1583,1905,48,2024,"December",16,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"VN","VN",0,19,"SSEA","2024 / C / 2264",NA,"IM / 4",4000,0,105091,"105091","LO SIN CHIAO
","TIGER COPPER COMPANY ",1,48.42,NA,"Sweet biscuits","SWEET BISCUIT","750","510","250","Cartons","510","KGM","CFR",150800,"15,080.00","24,880.00","0",0,"0",0,0,0,2350,1905,48,2024,"December",2,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","VN","VN","VIET NAM","ASIA",3,"OTHERS","VN","VN","VIET NAM","ASIA",3,"OTHERS","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"AU","AU",0,19,"VSEA","2024 / C / 9389",NA,"IM / 4",4000,0,100089,"183198","FUNG KUEI
","EAGLE SMF
",10,48.42,NA,"Sweet biscuits","BISCUIT","8","8","0","Enclosure; ","8","KGM","FOB",6972,"695","1,150.00","0",0,"0",0,0,353,8935,1905,48,2024,"December",12,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"FJ","FJ",0,19,"SSEA","2024 / C / 2293",NA,"IM / 4",4000,0,105091,"105091","LO SIN CHIAO
","FMF FOODS LTD
",10,48.42,"MSG","Sweet biscuits","SWEET BISCUITS","15,360.00","11,330.00","2,266","Cartons","11,330.00","KGM","FOB",3246985,"0","487,050.00","0",0,"0",0,0,308454,334,1905,48,2024,"December",3,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"FJ","FJ",0,19,"SSEA","2024 / C / 2448",NA,"IM / 4",4000,0,437811,"437811","CHUAN STORE
","FMF  FOODS LTD
",4,48.42,"MSG","Sweet biscuits","SWEET BISCULT","902","540","60","Cartons","540","KGM","FOB",201422,"0","30,215.00","0",0,"0",0,0,17655,2075,1905,48,2024,"December",16,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"FJ","FJ",0,19,"VSEA","2024 / C / 9759",NA,"IM / 4",4000,0,357386,"141057","PUNJAS (VANUATU) LTD
","PUNJA LTD
",4,48.42,"MSG","Sweet biscuits","SWEET BISCUIT  AND COOKIES","4,152.00","4,152.00","0","Various, ie. ","4,152.00","KGM","FOB",3309132,"0","496,370.00","0",0,"0",0,32763,280443,328,1905,48,2024,"December",31,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053100",190531,"FJ","FJ",0,19,"SSEA","2024 / C / 2410",NA,"IM / 4",4000,0,105091,"105091","LO SIN CHIAO
","FMF FOODS LIMITED
",2,48.42,"MSG","Sweet biscuits","SWEET BISCUIT","1,200.00","1,000.00","200","Cartons","1,000.00","KGM","FOB",336283,"0","50,440.00","0",0,"0",0,0,31799,1559,1905,48,2024,"December",12,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053200",190532,"IT","IT",0,19,"VSEA","2024 / C / 9100",NA,"IM / 4",4000,10,803753,"103965","SWITI LTD
","INDUSTRIA CONO ARTIC S.",1,48.42,NA,"Waffles and waffers","ICE CREME CONE","1,619.30","1,619.30","11","Unpacked or ","1,619.30","KGM","FOB",1881610,"0","282,240.00","0",0,"0",0,0,640587,648,1905,48,2024,"December",2,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","IT","IT","ITALY","EUROPE",4,"OTHERS","IT","IT","ITALY","EUROPE",4,"OTHERS","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053200",190532,"AU","AU",0,19,"VSEA","2024 / C / 9420",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","SPX TRADERS PTY LIMITED
",2,48.42,NA,"Waffles and waffers","ROCHERS COLLECTIONS","667.66","667.66","21","Cartons","667.66","KGM","FOB",276318,"27,630.00","45,590.00","0",0,"0",0,483,31584,1738,1905,48,2024,"December",13,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053200",190532,"HK","CN",0,19,"VSEA","2024 / C / 9292",NA,"IM / 4",4000,0,233921,"455569","VANUATU BUTCHERY
","DESONG ENTP LTD
",24,48.42,NA,"Waffles and waffers","COOKIES","22","16.8","0","Enclosure; ","16.8","KGM","FOB",6157,"615","1,015.00","0",0,"0",0,0,1222,9121,1905,48,2024,"December",6,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","HK","HK","HONG KONG","ASIA",3,"HONG KONG","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053200",190532,"NZ","NZ",0,19,"VSEA","2024 / C / 9563",NA,"IM / 4",4000,38,113577,"113577","AU BON MARCHE
","WOOLWORTHS NZ LIMITED
",7,48.42,NA,"Waffles and waffers","WAFERS","223.61","223.61","0","Various, ie. ","223.61","KGM","FOB",170577,"0","0","0",0,"0",0,298,9723,2231,1905,48,2024,"December",17,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053200",190532,"AU","AU",0,19,"VSEA","2024 / C / 9668",NA,"IM / 4",4000,0,250960,"455569","VANUATU BUTCHERY
","Z & H AUSTRALIA PTY LTD
",13,48.42,NA,"Waffles and waffers","BISCUITS","2,424.18","2,424.18","0","Enclosure; ","71","KGM","CIF",1367496,"136,750.00","225,635.00","0",0,"0",0,0,132619,762,1905,48,2024,"December",28,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19053200",190532,"CN","CN",0,19,"SSEA","2024 / C / 2286",NA,"IM / 4",4000,0,266664,"802611","SUNSHINE SHOPPING ","RONGZHU TRADING IMPORT ",81,48.42,NA,"Waffles and waffers","BUTTER WAFFLE","10","10","0","Enclosure; ","10","KGM","FOB",3664,"365","605","0",0,"0",0,0,1251,9881,1905,48,2024,"December",3,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
